Very good mobile. Loved the premiumness.,Very good phone. Nice speed. Nice camera. Heats up while charging but cools down fast. Battery is average. Performance is very good. Hardware loved it. UI is smooth. But not so user friendly.,64,RED,YES,5,Positive
"Good phone with premium looks in budget ,you won’t feel outdated for few years",Facebook seems little delayed and forces for password for multiple times in a day,64,RED,YES,5,Negative
Very nice and amazing product,Such a amazing and very nice product i ever used i my life,64,RED,YES,5,Positive
Battery backup is wrost,All is good but battery backup bery bad,64,RED,YES,4,Positive
"Average camera , not so good quality photos in low light",Overall good experience IOS but not that WOW factor,64,RED,YES,4.5,Positive
well enough good picture and video creation also it has good battery life which is longer,These all things is running smoothly I\'m glad to have this phone which was my dream earlier.,64,RED,YES,5,Positive
The iOS is anytime anyone can trust it no matter what.,"Battery life should have been more, but I would say still if you are a moderate user it will run for a day. Any iOS user would love the phone also the person switching from Android would like it .",64,RED,YES,5,Positive
Everything is perfect but the packaging,Everything was perfect but the package was sent without any cardbox for safety. Only the phone box and a courier bag. It took 5 days to arrive.,64,RED,YES,4,Positive
Nice experience,"Some setting of IOS 16 are very good, and you feel a very light weight phone. Size is perfect if you compare with any of android phones.",64,RED,YES,4,Positive
It's good.,It\'s good phone but camera quality and battery backup is ok only. Because I expected to much.,64,RED,YES,4.5,Positive
Charger no,Am move on from samsung S series but i still not use iphone reason charger miss and data transfer is not easy for new phone. But ok.,64,RED,YES,3,Positive
After 8 year use of Android finally iam switching to iphone..,"After 8 year use of Android finally switching into iphone...iam really happy and excited to use my first iphone,thank u Amazon",64,RED,YES,5,Positive
Better to perform and good but camera quality good,Better to perform and good but camera quality good,64,RED,YES,4,Positive
I received a most loving product safely to my hand. And it was Awesome.,Now my phone is an I phone. Just go for it. I got it for 47k.,64,RED,YES,4,Average
Very good love it,"Good phone battery life is very good most loving part is camera is awasome, just perfect.",64,RED,YES,4,Positive
"READ before BUY ! ""Iphone 12! Worth buying or not?""","From owner POV, It\'s completely different experience for me as I\'ve come from a long line of android platform. But the UI is very attractive. I think it surpassed my expectations as a consumer. But as a rational thinker, 79k is a lot for a phone which carry a little amount of specs ships. I\'m lucky that I have a Amazon business account, so getting a GST bill.As per the limitations :1. 60 Hz display (with the beautiful UI animations, it doesn\'t feel like one)2. Google exceeds on Maps, contacts and AI capabilities.3. Hefty price tag. (I mean! Wtf is this! 80k! Are you serious?)4. Necessity of a 1900 INR charger (That too of 20W and without extra cable. Why?)5. One sillicon case worth 4600 INR ( Sorry! My name\'s not Sanjib \'Ambani\' ! Terrible joke! I know! I left my sarcasm capabilities at an Apple store for leverage.)Advantages:1. It\'s a flagship iPhone 12 with A14 bionic processor and it\'s best in the market.2. The UI and the optimization (And I came from an Android background.)3. Display (Can\'t find much difference if you\'re a Samsung flagship user.)4. The design and in-hand feel.5. The build quality, you can feel by holding it that it\'s premium.Overall, I found it very attractive and worthy of the money spent. (Because I am telling my mind this only as justification for a 80k expenditure)On a serious note, as coming from an Android background, if Samsung could launch a flagship with Snapdragon latest processor, I could think of buying that.But iPhone 12 in 2020?  its a technological wonder. It\'s very slim, premium and beautiful.If you\'re comfortable to spend 80k, you should go for it for a wonderful experience.",64,RED,YES,4,Positive
Ok but I preferred blue colour now,I like because it is iPhone but not i wanted to replace with blue colour,64,RED,YES,4,Average
First iphone …SATISFIED!!,Worth it at 40k !!,64,RED,YES,4,Positive
Cemera zoom not quality,If finger print are include it’s very nice but didn’t have finger print,64,RED,YES,4,Positive
Best experiance,My dream was fullfilled🥳🥳🥳Thank My parents and My god🙏🙏,64,RED,YES,4,Average
Must buy,Awesome,64,RED,YES,4,Positive
Bhot acha phon hai,Than s,64,RED,YES,3,Average
Really awesome & true gadget,Battery charging very fast. 45 mins are enough for a day.,64,RED,YES,3.5,Positive
Na,Na,64,RED,YES,4,Average
Best,Camera is awesome,64,RED,YES,4,Positive
good badhiya,good ek number,64,RED,YES,4,Positive
First time Apple User,"Simple and Straight Review after 1 month.Pros:Easy to UsePerfect DesignLovely interfaceExcellent CameraCustomisation Features are manyProcessing is at its bestTurning off background running of apps and customising permissions featuresCons:Phone Heats too muchScreen Brightness/ Resolution compared to 1+Slow charging compared to Other SmartphonesBattery backup is not so good.More possibilities of getting scratch on the back panel and Camera lensesGallery not so interesting as Google photosMaps not so interesting as Google mapsVery ExpensivePhone Dail feature is not so good at suggestions like in Android.* Ex-OnePlus User, IPhone was gifted to me,How to console yourself? consider it as an investment for long term.",64,RED,YES,4,Positive
Great upgrade from iPhone 7 and lower,Amazing battery life and performance when comparing iPhone 7. Camera upgrades are very noticeable besides the camera lens flare when pointed at light source is in focus.,64,RED,YES,4,Positive
Amazing 🤩,All in best condition everything was awesome and as expected 🙌🏼👍,64,RED,YES,4.5,Positive
Best for camera not for everything,Good camera quality but battery life is very poor,64,RED,YES,5,Positive
Great purchase!,"I used to use an Android phone till 2014 and wanted to switch to iOS, so the same year I bought iPhone 6, It was good to have an iOS device and the performance and the cameras but those were sufficient only until next year when 6s launched. Though I was a fan of the iPhone 5 and 5s box design but couldn\'t buy them somehow. I wasn\'t and I\'m not crazy about changing or upgrading phone every year so in 2015 I bought again iPhone 6s by having a thought that this phone has everything which I needed ever, except for box design. Now I was satisfied enough with this.As time goes on and years passed away many iPhone models came but I wasn\'t eager to buy any of them but when this year series 12 launched, that made me excited to buy because firstly I was technologically behind and secondly the nostalgic box design.Years ago, when I switched to iOS, I\'m quite satisfied with it, I never thought and want to go back to Android.When it comes to iPhone 12, it\'s a great and beautiful device. Smooth performance, good battery life, overpriced of course but people always have the choice to buy it or not. Though face ID is new to me and initially little inconvenient compared to touch ID, hopefully, I\'m gonna used to of it.I bought a 128 GB device as per my requirement and colour white because finger prints on back are not visible, compared to other darker colours.INR 3000₹ Discount on the colour white, plus 6000₹ HDFC instant discount. Effective price 76000₹. Unfortunately Charging Brick isn\'t included and it coasted 1900₹ more for 20W USB-C from Apple India website.Overall it\'s a great device and satisfied purchase but overpriced for sure.",64,RED,YES,5,Positive
